solution.name,solution.number,nozzle,orifice.size,pressure,rep,dv10,dv50,dv90,rs,fines (<200),density,viscosity,ph,conductivity,surface.tension
dicamba+glyphosate+clethodim+dra2,6,TDXLD,0.3,60,1,279.88,602.05,995.45,1.19,3.74,1.00862,1.164,4.91,7.82,
dicamba+glyphosate+clethodim+dra2,6,TDXLD,0.3,60,2,281.18,598.46,989.82,1.18,3.68,1.00879,1.153,4.94,7.82,
dicamba+glyphosate+clethodim+dra2,6,TDXLD,0.3,60,3,277.56,590.76,982.89,1.19,3.84,1.00881,1.156,4.92,7.85,
dicamba+glyphosate+clethodim+dra2,6,TTI,0.3,60,1,328.9,662.71,1019.45,1.04,2.18,1.00862,1.164,4.91,7.82,
dicamba+glyphosate+clethodim+dra2,6,TTI,0.3,60,2,331.34,664.26,1027.57,1.05,2.09,1.00879,1.153,4.94,7.82,
dicamba+glyphosate+clethodim+dra2,6,TTI,0.3,60,3,331.55,663.15,1027.22,1.05,2.1,1.00881,1.156,4.92,7.85,
dicamba+glyphosate+clethodim+dra2,6,TDXLD,0.4,60,1,277.93,586.61,952.35,1.15,3.84,1.00862,1.164,4.91,7.82,
dicamba+glyphosate+clethodim+dra2,6,TDXLD,0.4,60,2,276.87,588.12,958.63,1.16,3.91,1.00879,1.153,4.94,7.82,
dicamba+glyphosate+clethodim+dra2,6,TDXLD,0.4,60,3,276.18,582.85,949.6,1.16,3.9,1.00881,1.156,4.92,7.85,
dicamba+glyphosate+clethodim+dra2,6,ULD,0.4,60,1,274.65,581.88,938.54,1.14,4.1,1.00862,1.164,4.91,7.82,
dicamba+glyphosate+clethodim+dra2,6,ULD,0.4,60,2,276.93,585.95,941.61,1.13,4.01,1.00879,1.153,4.94,7.82,
dicamba+glyphosate+clethodim+dra2,6,ULD,0.4,60,3,277.65,584.24,939.75,1.13,3.95,1.00881,1.156,4.92,7.85,
dicamba+glyphosate+clethodim+dra2,6,TTI,0.4,60,1,345.56,704.46,1086.59,1.05,1.9,1.00862,1.164,4.91,7.82,
dicamba+glyphosate+clethodim+dra2,6,TTI,0.4,60,2,350.67,708.39,1094.36,1.05,1.77,1.00879,1.153,4.94,7.82,
dicamba+glyphosate+clethodim+dra2,6,TTI,0.4,60,3,346.1,705.18,1098.43,1.07,1.85,1.00881,1.156,4.92,7.85,
dicamba+glyphosate+clethodim+dra2,6,AI80,0.5,60,1,259.79,580,967.21,1.22,5.05,1.00862,1.164,4.91,7.82,
dicamba+glyphosate+clethodim+dra2,6,AI80,0.5,60,2,262.37,581.96,968.13,1.21,4.84,1.00879,1.153,4.94,7.82,
dicamba+glyphosate+clethodim+dra2,6,AI80,0.5,60,3,263.42,580.69,965.06,1.21,4.74,1.00881,1.156,4.92,7.85,
dicamba+glyphosate+clethodim+dra2,6,TDXLD,0.5,60,1,306.8,652.38,1072.2,1.17,2.99,1.00862,1.164,4.91,7.82,
dicamba+glyphosate+clethodim+dra2,6,TDXLD,0.5,60,2,307.92,644,1010.78,1.09,2.84,1.00879,1.153,4.94,7.82,
dicamba+glyphosate+clethodim+dra2,6,TDXLD,0.5,60,3,304.28,638.23,1007.5,1.1,3,1.00881,1.156,4.92,7.85,
dicamba+glyphosate+clethodim+dra2,6,ULD,0.5,60,1,247.85,538.59,875.74,1.17,5.65,1.00862,1.164,4.91,7.82,
dicamba+glyphosate+clethodim+dra2,6,ULD,0.5,60,2,249.88,535.2,862.26,1.14,5.47,1.00879,1.153,4.94,7.82,
dicamba+glyphosate+clethodim+dra2,6,ULD,0.5,60,3,251.18,539.99,884.13,1.17,5.4,1.00881,1.156,4.92,7.85,
dicamba+glyphosate+clethodim+dra2,6,TTI,0.5,60,1,341.01,728.13,1178.84,1.15,2.11,1.00862,1.164,4.91,7.82,
dicamba+glyphosate+clethodim+dra2,6,TTI,0.5,60,2,340.62,727.99,1164.65,1.13,2.23,1.00879,1.153,4.94,7.82,
dicamba+glyphosate+clethodim+dra2,6,TTI,0.5,60,3,343.21,726.01,1172.92,1.14,2.03,1.00881,1.156,4.92,7.85,
dicamba+glyphosate+clethodim+dra2,6,TADFD,0.6,60,1,303.39,638.95,1020.82,1.12,2.97,1.00862,1.164,4.91,7.82,
dicamba+glyphosate+clethodim+dra2,6,TADFD,0.6,60,2,296.04,621.3,1003.54,1.14,3.19,1.00879,1.153,4.94,7.82,
dicamba+glyphosate+clethodim+dra2,6,TADFD,0.6,60,3,300.46,634.71,1020.46,1.13,3.12,1.00881,1.156,4.92,7.85,
dicamba+glyphosate+clethodim+dra2,6,TDXLD,0.6,60,1,362.53,736.57,1166.85,1.09,1.61,1.00862,1.164,4.91,7.82,
dicamba+glyphosate+clethodim+dra2,6,TDXLD,0.6,60,2,363.15,737.32,1176.84,1.1,1.58,1.00879,1.153,4.94,7.82,
dicamba+glyphosate+clethodim+dra2,6,TDXLD,0.6,60,3,363.29,741.1,1188.56,1.11,1.57,1.00881,1.156,4.92,7.85,
dicamba+glyphosate+clethodim+dra2,6,TTI,0.6,60,1,303.4,658.4,1121.39,1.24,3.13,1.00862,1.164,4.91,7.82,
dicamba+glyphosate+clethodim+dra2,6,TTI,0.6,60,2,304.82,660.74,1126.06,1.24,3.05,1.00879,1.153,4.94,7.82,
dicamba+glyphosate+clethodim+dra2,6,TTI,0.6,60,3,301.7,655.53,1113,1.24,3.2,1.00881,1.156,4.92,7.85,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,AI80,0.3,20,1,539.14,1024.22,1433.75,0.87,0.47,1.01136,1.717,4.98,7.87,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,AI80,0.3,20,2,559.23,1054.31,1483,0.88,0.41,1.01139,1.717,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,AI80,0.3,20,3,555.39,1051.47,1459.11,0.86,0.42,1.01143,1.701,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,AI110,0.3,20,1,499.21,963.63,1387.54,0.92,0.41,1.01136,1.717,4.98,7.87,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,AI110,0.3,20,2,504.67,973.03,1429,0.95,0.33,1.01139,1.717,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,AI110,0.3,20,3,502.31,975.35,1431.57,0.95,0.34,1.01143,1.701,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TADFD,0.3,20,1,546.36,1055.65,1469.92,0.87,0.18,1.01136,1.717,4.98,7.87,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TADFD,0.3,20,2,544.04,1057.59,1473.79,0.88,0.18,1.01139,1.717,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TADFD,0.3,20,3,554.13,1068.89,1499.41,0.88,0.16,1.01143,1.701,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TDXLD,0.3,20,1,625.14,1199.26,1784.38,0.97,0.05,1.01136,1.717,4.98,7.87,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TDXLD,0.3,20,2,619.81,1187.6,1763.15,0.96,0.05,1.01139,1.717,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TDXLD,0.3,20,3,630.27,1209.08,1785.01,0.96,0.05,1.01143,1.701,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TTI,0.3,20,1,615.94,1103.57,1579.41,0.87,0.15,1.01136,1.717,4.98,7.87,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TTI,0.3,20,2,623.64,1114.02,1609.34,0.88,0.11,1.01139,1.717,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TTI,0.3,20,3,615.21,1113.29,1619.18,0.9,0.12,1.01143,1.701,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TDXLD,0.4,20,1,611.66,1136.83,1644.98,0.91,0.11,1.01136,1.717,4.98,7.87,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TDXLD,0.4,20,2,631.97,1179.03,1705.8,0.91,0.05,1.01139,1.717,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TDXLD,0.4,20,3,619.71,1148.32,1656.37,0.9,0.1,1.01143,1.701,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,ULD,0.4,20,1,493.33,948.03,1390.76,0.95,0.6,1.01136,1.717,4.98,7.87,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,ULD,0.4,20,2,493.44,949.75,1382.98,0.94,0.59,1.01139,1.717,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,ULD,0.4,20,3,494.01,951.44,1394.15,0.95,0.59,1.01143,1.701,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TTI,0.4,20,1,647.39,1173.37,1706.82,0.9,0.05,1.01136,1.717,4.98,7.87,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TTI,0.4,20,2,625.54,1142.39,1677.65,0.92,0.12,1.01139,1.717,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TTI,0.4,20,3,633.04,1145.67,1672.22,0.91,0.11,1.01143,1.701,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,AI80,0.5,20,1,507.46,983.42,1405.29,0.91,0.54,1.01136,1.717,4.98,7.87,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,AI80,0.5,20,2,510.75,985.06,1405.31,0.91,0.57,1.01139,1.717,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,AI80,0.5,20,3,512.21,986.45,1394.75,0.89,0.55,1.01143,1.701,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TDXLD,0.5,20,1,649.76,1180.53,1698.62,0.89,0.05,1.01136,1.717,4.98,7.87,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TDXLD,0.5,20,2,628.39,1149.15,1653.14,0.89,0.11,1.01139,1.717,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TDXLD,0.5,20,3,654.48,1190.3,1714.12,0.89,0.05,1.01143,1.701,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,ULD,0.5,20,1,471.72,930.85,1408.29,1.01,0.44,1.01136,1.717,4.98,7.87,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,ULD,0.5,20,2,464.99,918.67,1409.86,1.03,0.44,1.01139,1.717,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,ULD,0.5,20,3,467.81,922.39,1412.52,1.02,0.43,1.01143,1.701,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TTI,0.5,20,1,633.81,1179.51,1693.74,0.9,0.13,1.01136,1.717,4.98,7.87,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TTI,0.5,20,2,652.96,1209.94,1735.72,0.89,0.05,1.01139,1.717,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TTI,0.5,20,3,641.99,1195.6,1735.95,0.91,0.05,1.01143,1.701,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TADFD,0.6,20,1,585.31,1125.4,1644.87,0.94,0.15,1.01136,1.717,4.98,7.87,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TADFD,0.6,20,2,575.53,1111.6,1615.86,0.94,0.16,1.01139,1.717,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TADFD,0.6,20,3,573.27,1105.18,1601.21,0.93,0.16,1.01143,1.701,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TDXLD,0.6,20,1,702.53,1244.13,1791.44,0.88,0.03,1.01136,1.717,4.98,7.87,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TDXLD,0.6,20,2,697.74,1249.99,1794.29,0.88,0.04,1.01139,1.717,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TDXLD,0.6,20,3,697.12,1244.52,1802.99,0.89,0.04,1.01143,1.701,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TTI,0.6,20,1,597.34,1112.77,1595.85,0.9,0.34,1.01136,1.717,4.98,7.87,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TTI,0.6,20,2,595.2,1112.08,1601.29,0.9,0.34,1.01139,1.717,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TTI,0.6,20,3,597.69,1109.42,1592.32,0.9,0.34,1.01143,1.701,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,AI80,0.3,30,1,452.07,885.11,1312.35,0.97,0.63,1.01136,1.717,4.98,7.87,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,AI80,0.3,30,2,450.05,871.16,1289.9,0.96,0.62,1.01139,1.717,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,AI80,0.3,30,3,441.55,860.71,1284.24,0.98,0.72,1.01143,1.701,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,AI110,0.3,30,1,395.91,790.93,1207.82,1.03,0.99,1.01136,1.717,4.98,7.87,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,AI110,0.3,30,2,392.77,784.89,1211.26,1.04,1.04,1.01139,1.717,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,AI110,0.3,30,3,393.05,790.08,1217.2,1.04,1.04,1.01143,1.701,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TADFD,0.3,30,1,436.16,875.58,1297.25,0.98,0.63,1.01136,1.717,4.98,7.87,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TADFD,0.3,30,2,430.83,864.21,1285.45,0.99,0.66,1.01139,1.717,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TADFD,0.3,30,3,434.11,866.59,1281.5,0.98,0.64,1.01143,1.701,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TDXLD,0.3,30,1,502.51,985.54,1476.79,0.99,0.35,1.01136,1.717,4.98,7.87,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TDXLD,0.3,30,2,495.13,973.42,1457.76,0.99,0.39,1.01139,1.717,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TDXLD,0.3,30,3,502.35,983.38,1490.79,1.01,0.37,1.01143,1.701,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TTI,0.3,30,1,515.72,954.62,1393.77,0.92,0.39,1.01136,1.717,4.98,7.87,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TTI,0.3,30,2,511.48,941.54,1372.88,0.91,0.39,1.01139,1.717,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TTI,0.3,30,3,509.61,942.96,1376.87,0.92,0.39,1.01143,1.701,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TDXLD,0.4,30,1,498.34,946.11,1403.52,0.96,0.4,1.01136,1.717,4.98,7.87,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TDXLD,0.4,30,2,481.72,927.79,1377.57,0.97,0.42,1.01139,1.717,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TDXLD,0.4,30,3,489.87,940.22,1397.67,0.97,0.41,1.01143,1.701,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,ULD,0.4,30,1,419.1,822.32,1239.11,1,0.85,1.01136,1.717,4.98,7.87,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,ULD,0.4,30,2,418.89,823.1,1246.36,1.01,0.98,1.01139,1.717,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,ULD,0.4,30,3,419.62,826.56,1249.91,1,0.96,1.01143,1.701,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TTI,0.4,30,1,539.63,1007.36,1447.86,0.9,0.32,1.01136,1.717,4.98,7.87,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TTI,0.4,30,2,530.95,1000.39,1436.03,0.9,0.34,1.01139,1.717,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TTI,0.4,30,3,533.88,1002.5,1443.04,0.91,0.34,1.01143,1.701,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,AI80,0.5,30,1,415.99,846.9,1289.88,1.03,1.06,1.01136,1.717,4.98,7.87,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,AI80,0.5,30,2,407.43,833.35,1273.49,1.04,1.14,1.01139,1.717,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,AI80,0.5,30,3,409.91,840.48,1285.37,1.04,1.1,1.01143,1.701,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TDXLD,0.5,30,1,523.61,989.31,1444.05,0.93,0.35,1.01136,1.717,4.98,7.87,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TDXLD,0.5,30,2,519.73,987.67,1440.62,0.93,0.36,1.01139,1.717,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TDXLD,0.5,30,3,516.25,984.33,1443.7,0.94,0.36,1.01143,1.701,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,ULD,0.5,30,1,373.16,745.39,1180.68,1.08,1.32,1.01136,1.717,4.98,7.87,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,ULD,0.5,30,2,374.08,749.22,1188.78,1.09,1.29,1.01139,1.717,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,ULD,0.5,30,3,376.36,752.03,1186.45,1.08,1.33,1.01143,1.701,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TTI,0.5,30,1,507.04,978.56,1448.38,0.96,0.36,1.01136,1.717,4.98,7.87,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TTI,0.5,30,2,506.62,990.58,1452.57,0.95,0.39,1.01139,1.717,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TTI,0.5,30,3,498.1,964.55,1435.49,0.97,0.43,1.01143,1.701,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TADFD,0.6,30,1,450.36,901.47,1343.99,0.99,0.67,1.01136,1.717,4.98,7.87,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TADFD,0.6,30,2,456.63,911.57,1368.79,1,0.55,1.01139,1.717,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TADFD,0.6,30,3,456.95,919.85,1385.27,1.01,0.56,1.01143,1.701,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TDXLD,0.6,30,1,552.33,1033.49,1489.49,0.91,0.22,1.01136,1.717,4.98,7.87,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TDXLD,0.6,30,2,542.1,1017.22,1477.24,0.92,0.23,1.01139,1.717,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TDXLD,0.6,30,3,541.47,1016.94,1474.79,0.92,0.22,1.01143,1.701,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TTI,0.6,30,1,468.45,931.25,1390.78,0.99,0.64,1.01136,1.717,4.98,7.87,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TTI,0.6,30,2,470.63,935.02,1397.66,0.99,0.63,1.01139,1.717,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TTI,0.6,30,3,466.86,930.27,1389.58,0.99,0.62,1.01143,1.701,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,AI80,0.3,40,1,362.18,707.44,1060.59,0.99,1.49,1.01136,1.717,4.98,7.87,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,AI80,0.3,40,2,360.27,707.01,1057.3,0.99,1.59,1.01139,1.717,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,AI80,0.3,40,3,365.28,724.96,1140.69,1.07,1.51,1.01143,1.701,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,AI110,0.3,40,1,317.84,638.7,988.1,1.05,2.36,1.01136,1.717,4.98,7.87,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,AI110,0.3,40,2,317.29,633.84,978.96,1.04,2.29,1.01139,1.717,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,AI110,0.3,40,3,314.75,636.94,989.38,1.06,2.5,1.01143,1.701,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TADFD,0.3,40,1,375.13,753.79,1150.79,1.03,1.2,1.01136,1.717,4.98,7.87,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TADFD,0.3,40,2,365.8,732.88,1127.14,1.04,1.35,1.01139,1.717,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TADFD,0.3,40,3,371.21,748.95,1150.77,1.04,1.27,1.01143,1.701,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TDXLD,0.3,40,1,396.31,819.78,1346.85,1.16,0.96,1.01136,1.717,4.98,7.87,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TDXLD,0.3,40,2,397.16,822.75,1355.11,1.16,0.95,1.01139,1.717,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TDXLD,0.3,40,3,400.13,825.98,1358.04,1.16,0.93,1.01143,1.701,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TTI,0.3,40,1,411.74,777.03,1134.17,0.93,1.05,1.01136,1.717,4.98,7.87,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TTI,0.3,40,2,412.81,777.24,1130.75,0.92,1.06,1.01139,1.717,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TTI,0.3,40,3,411.21,775.19,1127.82,0.92,1.1,1.01143,1.701,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TDXLD,0.4,40,1,389.52,777.04,1202.54,1.05,1.12,1.01136,1.717,4.98,7.87,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TDXLD,0.4,40,2,389.44,773,1189.64,1.04,1.07,1.01139,1.717,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TDXLD,0.4,40,3,385.4,771.79,1196.59,1.05,1.13,1.01143,1.701,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,ULD,0.4,40,1,340.97,685.87,1044.09,1.03,1.93,1.01136,1.717,4.98,7.87,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,ULD,0.4,40,2,338.55,681.7,1042.05,1.03,1.98,1.01139,1.717,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,ULD,0.4,40,3,342.71,687.85,1044.88,1.02,1.94,1.01143,1.701,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TTI,0.4,40,1,439.68,841.12,1207.52,0.91,0.86,1.01136,1.717,4.98,7.87,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TTI,0.4,40,2,435.32,837.08,1200.4,0.91,0.88,1.01139,1.717,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TTI,0.4,40,3,438.1,839.14,1194.68,0.9,0.94,1.01143,1.701,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,AI80,0.5,40,1,351.29,726.81,1165.23,1.12,1.77,1.01136,1.717,4.98,7.87,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,AI80,0.5,40,2,352.96,725.73,1159.91,1.11,1.7,1.01139,1.717,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,AI80,0.5,40,3,348.25,720.67,1166.63,1.14,1.75,1.01143,1.701,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TDXLD,0.5,40,1,421.93,828.92,1264.63,1.02,0.83,1.01136,1.717,4.98,7.87,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TDXLD,0.5,40,2,418.94,828.91,1265.17,1.02,0.87,1.01139,1.717,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TDXLD,0.5,40,3,416.29,825.95,1262.14,1.02,0.89,1.01143,1.701,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TTI,0.5,40,1,448.48,896.08,1374.25,1.03,0.71,1.01136,1.717,4.98,7.87,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TTI,0.5,40,2,451.9,907.42,1384.21,1.03,0.7,1.01139,1.717,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TTI,0.5,40,3,452.64,903.82,1384.99,1.03,0.69,1.01143,1.701,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,ULD,0.5,40,1,314.04,643.46,1004.63,1.07,2.67,1.01136,1.717,4.98,7.87,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,ULD,0.5,40,2,302.93,620,976.16,1.09,3,1.01139,1.717,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,ULD,0.5,40,3,305.33,627.22,985.15,1.08,2.94,1.01143,1.701,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TADFD,0.6,40,1,398.72,814.58,1265.6,1.06,1.13,1.01136,1.717,4.98,7.87,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TADFD,0.6,40,2,397.52,811.14,1256.04,1.06,1.1,1.01139,1.717,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TADFD,0.6,40,3,390.6,796.88,1233.69,1.06,1.24,1.01143,1.701,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TDXLD,0.6,40,1,463.52,913.11,1365.9,0.99,0.61,1.01136,1.717,4.98,7.87,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TDXLD,0.6,40,2,460.61,903.8,1354.79,0.99,0.61,1.01139,1.717,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TDXLD,0.6,40,3,457.83,898.29,1358.63,1,0.63,1.01143,1.701,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TTI,0.6,40,1,394.64,809.75,1261.52,1.07,1.25,1.01136,1.717,4.98,7.87,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TTI,0.6,40,2,398.62,816.82,1278.83,1.08,1.17,1.01139,1.717,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,TTI,0.6,40,3,398.62,816.9,1281.54,1.08,1.18,1.01143,1.701,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,AI80,0.3,50,1,303.49,606.56,950.64,1.07,2.88,1.01136,1.717,4.98,7.87,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,AI80,0.3,50,2,302.08,607.07,958.26,1.08,3,1.01139,1.717,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,AI80,0.3,50,3,303.52,604.06,947.36,1.07,2.82,1.01143,1.701,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,AI110,0.3,50,1,267.99,539.4,839.52,1.06,4.17,1.01136,1.717,4.98,7.87,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,AI110,0.3,50,2,271.49,545.19,845.94,1.05,3.99,1.01139,1.717,4.96,7.88,
dicamba+glyphosate+clethodim+acetochlor+dra2,7,AI110,0.3,50,3,274.27,551.37,849.4,1.04,3.86,1.01143,1.701,4.96,7.88,
