solution.name,temperature,humidity,rep,seconds,surface.tension
dicamba+dra1,40,30,2,64,29.96
dicamba+dra1,40,30,2,65,29.87
dicamba+dra1,40,30,2,66,29.76
dicamba+dra1,40,30,2,67,30.01
dicamba+dra1,40,30,2,68,29.9
dicamba+dra1,40,30,2,69,29.94
dicamba+dra1,40,30,2,70,29.77
dicamba+dra1,40,30,2,71,29.75
dicamba+dra1,40,30,2,72,29.95
dicamba+dra1,40,30,2,73,29.96
dicamba+dra1,40,30,2,74,29.96
dicamba+dra1,40,30,2,75,29.94
dicamba+dra1,40,30,2,76,29.97
dicamba+dra1,40,30,2,77,29.98
dicamba+dra1,40,30,2,78,29.9
dicamba+dra1,40,30,2,79,29.92
dicamba+dra1,40,30,2,80,29.91
dicamba+dra1,40,30,2,81,29.93
dicamba+dra1,40,30,2,82,29.72
dicamba+dra1,40,30,2,83,29.93
dicamba+dra1,40,30,2,84,29.63
dicamba+dra1,40,30,2,85,29.85
dicamba+dra1,40,30,2,86,29.84
dicamba+dra1,40,30,2,87,29.8
dicamba+dra1,40,30,2,88,29.89
dicamba+dra1,40,30,2,89,29.89
dicamba+dra1,40,30,2,90,29.84
dicamba+dra1,40,30,2,91,29.82
dicamba+dra1,40,30,2,92,29.81
dicamba+dra1,40,30,2,93,29.82
dicamba+dra1,40,30,2,94,29.86
dicamba+dra1,40,30,2,95,29.83
dicamba+dra1,40,30,2,96,29.87
dicamba+dra1,40,30,2,97,29.85
dicamba+dra1,40,30,2,98,29.84
dicamba+dra1,40,30,2,99,29.8
dicamba+dra1,40,30,2,100,29.83
dicamba+dra1,40,30,2,101,29.83
dicamba+dra1,40,30,2,102,29.9
dicamba+dra1,40,30,2,103,29.82
dicamba+dra1,40,30,2,104,29.81
dicamba+dra1,40,30,2,105,29.75
dicamba+dra1,40,30,2,106,29.75
dicamba+dra1,40,30,2,107,29.72
dicamba+dra1,40,30,2,108,29.74
dicamba+dra1,40,30,2,109,29.66
dicamba+dra1,40,30,2,110,29.73
dicamba+dra1,40,30,2,111,29.66
dicamba+dra1,40,30,2,112,29.31
dicamba+dra1,40,30,2,113,29.79
dicamba+dra1,40,30,2,114,29.66
dicamba+dra1,40,30,2,115,29.73
dicamba+dra1,40,30,2,116,29.8
dicamba+dra1,40,30,2,117,29.58
dicamba+dra1,40,30,2,118,29.7
dicamba+dra1,40,30,2,119,29.68
dicamba+dra1,40,30,2,120,29.61
dicamba+dra1,40,30,2,121,29.66
dicamba+dra1,40,30,2,122,29.73
dicamba+dra1,40,30,2,123,29.6
dicamba+dra1,40,30,2,124,29.52
dicamba+dra1,40,30,2,125,29.27
dicamba+dra1,40,30,2,126,29.41
dicamba+dra1,40,30,2,127,29.69
dicamba+dra1,40,30,2,128,29.72
dicamba+dra1,40,30,2,129,29.65
dicamba+dra1,40,30,2,130,29.57
dicamba+dra1,40,30,2,131,29.71
dicamba+dra1,40,30,2,132,29.56
dicamba+dra1,40,30,2,133,29.55
dicamba+dra1,40,30,2,134,29.58
dicamba+dra1,40,30,2,135,29.6
dicamba+dra1,40,30,2,136,29.45
dicamba+dra1,40,30,2,137,29.46
dicamba+dra1,40,30,2,138,29.56
dicamba+dra1,40,30,2,139,29.68
dicamba+dra1,40,30,2,140,29.61
dicamba+dra1,40,30,2,141,29.62
dicamba+dra1,40,30,2,142,29.62
dicamba+dra1,40,30,2,143,29.68
dicamba+dra1,40,30,2,144,29.35
dicamba+dra1,40,30,2,145,29.59
dicamba+dra1,40,30,2,146,29.62
dicamba+dra1,40,30,2,147,29.57
dicamba+dra1,40,30,2,148,29.54
dicamba+dra1,40,30,2,149,29.4
dicamba+dra1,40,30,2,150,29.67
dicamba+dra1,40,30,2,151,29.6
dicamba+dra1,40,30,2,152,29.64
dicamba+dra1,40,30,2,153,29.54
dicamba+dra1,40,30,2,154,29.62
dicamba+dra1,40,30,2,155,29.6
dicamba+dra1,40,30,2,156,29.55
dicamba+dra1,40,30,2,157,29.57
dicamba+dra1,40,30,2,158,29.54
dicamba+dra1,40,30,2,159,29.32
dicamba+dra1,40,30,2,160,29.6
dicamba+dra1,40,30,2,161,29.61
dicamba+dra1,40,30,2,162,29.58
dicamba+dra1,40,30,2,163,29.46
dicamba+dra1,40,30,2,164,29.58
dicamba+dra1,40,30,2,165,29.58
dicamba+dra1,40,30,2,166,29.69
dicamba+dra1,40,30,2,167,29.59
dicamba+dra1,40,30,2,168,29.55
dicamba+dra1,40,30,2,169,29.5
dicamba+dra1,40,30,2,170,28.98
dicamba+dra1,40,30,2,171,29.61
dicamba+dra1,40,30,2,172,29.67
dicamba+dra1,40,30,2,173,29.6
dicamba+dra1,40,30,2,174,29.63
dicamba+dra1,40,30,2,175,29.49
dicamba+dra1,40,30,2,176,29.49
dicamba+dra1,40,30,2,177,29.58
dicamba+dra1,40,30,2,178,29.63
dicamba+dra1,40,30,2,179,29.27
dicamba+dra1,40,30,2,180,29.6
dicamba+dra1,40,30,3,1,31.61
dicamba+dra1,40,30,3,2,30.89
dicamba+dra1,40,30,3,3,31.51
dicamba+dra1,40,30,3,4,31.3
dicamba+dra1,40,30,3,5,31.15
dicamba+dra1,40,30,3,6,30.97
dicamba+dra1,40,30,3,7,30.9
dicamba+dra1,40,30,3,8,30.65
dicamba+dra1,40,30,3,9,30.31
dicamba+dra1,40,30,3,10,30.11
dicamba+dra1,40,30,3,11,30.68
dicamba+dra1,40,30,3,12,30.89
dicamba+dra1,40,30,3,13,30.94
dicamba+dra1,40,30,3,14,30.7
dicamba+dra1,40,30,3,15,30.77
dicamba+dra1,40,30,3,16,30.91
dicamba+dra1,40,30,3,17,30.78
dicamba+dra1,40,30,3,18,30.83
dicamba+dra1,40,30,3,19,30.69
dicamba+dra1,40,30,3,20,30.78
dicamba+dra1,40,30,3,21,30.69
dicamba+dra1,40,30,3,22,30.71
dicamba+dra1,40,30,3,23,30.4
dicamba+dra1,40,30,3,24,30.16
dicamba+dra1,40,30,3,25,30.03
dicamba+dra1,40,30,3,26,30.11
dicamba+dra1,40,30,3,27,30.44
dicamba+dra1,40,30,3,28,30.58
dicamba+dra1,40,30,3,29,30.59
dicamba+dra1,40,30,3,30,30.59
dicamba+dra1,40,30,3,31,30.53
dicamba+dra1,40,30,3,32,30.52
dicamba+dra1,40,30,3,33,30.33
dicamba+dra1,40,30,3,34,30.52
dicamba+dra1,40,30,3,35,30.1
dicamba+dra1,40,30,3,36,30.24
dicamba+dra1,40,30,3,37,30.18
dicamba+dra1,40,30,3,38,30.45
dicamba+dra1,40,30,3,39,30.42
dicamba+dra1,40,30,3,40,30.35
dicamba+dra1,40,30,3,41,30.38
dicamba+dra1,40,30,3,42,30.37
dicamba+dra1,40,30,3,43,30.41
dicamba+dra1,40,30,3,44,30.42
dicamba+dra1,40,30,3,45,30.27
dicamba+dra1,40,30,3,46,30.38
dicamba+dra1,40,30,3,47,30.34
dicamba+dra1,40,30,3,48,30.38
dicamba+dra1,40,30,3,49,30.35
dicamba+dra1,40,30,3,50,30.41
dicamba+dra1,40,30,3,51,30.26
dicamba+dra1,40,30,3,52,30.35
dicamba+dra1,40,30,3,53,30.39
dicamba+dra1,40,30,3,54,30.36
dicamba+dra1,40,30,3,55,28.64
dicamba+dra1,40,30,3,56,27.36
dicamba+dra1,40,30,3,57,29.6
dicamba+dra1,40,30,3,58,29.72
dicamba+dra1,40,30,3,59,30.29
dicamba+dra1,40,30,3,60,30.16
dicamba+dra1,40,30,3,61,29.54
dicamba+dra1,40,30,3,62,30.18
dicamba+dra1,40,30,3,63,30.21
dicamba+dra1,40,30,3,64,30.18
dicamba+dra1,40,30,3,65,29.98
dicamba+dra1,40,30,3,66,30.2
dicamba+dra1,40,30,3,67,29.89
dicamba+dra1,40,30,3,68,30.01
dicamba+dra1,40,30,3,69,29.66
dicamba+dra1,40,30,3,70,30.25
dicamba+dra1,40,30,3,71,30.17
dicamba+dra1,40,30,3,72,29.88
dicamba+dra1,40,30,3,73,30.08
dicamba+dra1,40,30,3,74,30.17
dicamba+dra1,40,30,3,75,30.09
dicamba+dra1,40,30,3,76,30.19
dicamba+dra1,40,30,3,77,30.16
dicamba+dra1,40,30,3,78,30.19
dicamba+dra1,40,30,3,79,30.19
dicamba+dra1,40,30,3,80,30.18
dicamba+dra1,40,30,3,81,29.4
dicamba+dra1,40,30,3,82,29.33
dicamba+dra1,40,30,3,83,29.8
dicamba+dra1,40,30,3,84,29.92
dicamba+dra1,40,30,3,85,30.08
dicamba+dra1,40,30,3,86,30.14
dicamba+dra1,40,30,3,87,30.06
dicamba+dra1,40,30,3,88,30.12
dicamba+dra1,40,30,3,89,30.12
dicamba+dra1,40,30,3,90,30.04
dicamba+dra1,40,30,3,91,29.92
dicamba+dra1,40,30,3,92,30.04
dicamba+dra1,40,30,3,93,29.87
dicamba+dra1,40,30,3,94,29.94
dicamba+dra1,40,30,3,95,29.87
dicamba+dra1,40,30,3,96,30.04
dicamba+dra1,40,30,3,97,29.76
dicamba+dra1,40,30,3,98,29.68
dicamba+dra1,40,30,3,99,29.87
dicamba+dra1,40,30,3,100,30.01
dicamba+dra1,40,30,3,101,29.94
dicamba+dra1,40,30,3,102,30
dicamba+dra1,40,30,3,103,30.06
dicamba+dra1,40,30,3,104,30.03
dicamba+dra1,40,30,3,105,29.94
dicamba+dra1,40,30,3,106,30.05
dicamba+dra1,40,30,3,107,29.87
dicamba+dra1,40,30,3,108,30
dicamba+dra1,40,30,3,109,30.03
dicamba+dra1,40,30,3,110,29.99
dicamba+dra1,40,30,3,111,29.99
dicamba+dra1,40,30,3,112,29.74
dicamba+dra1,40,30,3,113,29.87
dicamba+dra1,40,30,3,114,29.96
dicamba+dra1,40,30,3,115,29.93
dicamba+dra1,40,30,3,116,29.98
dicamba+dra1,40,30,3,117,29.94
dicamba+dra1,40,30,3,118,29.94
dicamba+dra1,40,30,3,119,29.89
dicamba+dra1,40,30,3,120,29.87
dicamba+dra1,40,30,3,121,29.79
dicamba+dra1,40,30,3,122,29.93
dicamba+dra1,40,30,3,123,29.87
dicamba+dra1,40,30,3,124,29.84
dicamba+dra1,40,30,3,125,29.92
dicamba+dra1,40,30,3,126,29.93
dicamba+dra1,40,30,3,127,29.84
dicamba+dra1,40,30,3,128,29.85
dicamba+dra1,40,30,3,129,29.78
dicamba+dra1,40,30,3,130,29.92
dicamba+dra1,40,30,3,131,29.82
dicamba+dra1,40,30,3,132,29.92
dicamba+dra1,40,30,3,133,29.82
dicamba+dra1,40,30,3,134,29.79
dicamba+dra1,40,30,3,135,29.77
dicamba+dra1,40,30,3,136,29.78
dicamba+dra1,40,30,3,137,29.92
dicamba+dra1,40,30,3,138,29.89
dicamba+dra1,40,30,3,139,29.76
dicamba+dra1,40,30,3,140,29.82
dicamba+dra1,40,30,3,141,29.89
dicamba+dra1,40,30,3,142,29.74
dicamba+dra1,40,30,3,143,29.87
dicamba+dra1,40,30,3,144,29.87
dicamba+dra1,40,30,3,145,29.85
dicamba+dra1,40,30,3,146,29.82
dicamba+dra1,40,30,3,147,29.82
dicamba+dra1,40,30,3,148,29.83
dicamba+dra1,40,30,3,149,29.87
dicamba+dra1,40,30,3,150,29.81
dicamba+dra1,40,30,3,151,29.78
dicamba+dra1,40,30,3,152,29.65
dicamba+dra1,40,30,3,153,29.73
dicamba+dra1,40,30,3,154,29.68
dicamba+dra1,40,30,3,155,29.67
dicamba+dra1,40,30,3,156,29.55
dicamba+dra1,40,30,3,157,29.64
dicamba+dra1,40,30,3,158,29.77
dicamba+dra1,40,30,3,159,29.76
dicamba+dra1,40,30,3,160,29.78
dicamba+dra1,40,30,3,161,29.74
dicamba+dra1,40,30,3,162,29.57
dicamba+dra1,40,30,3,163,29.74
dicamba+dra1,40,30,3,164,29.67
dicamba+dra1,40,30,3,165,29.76
dicamba+dra1,40,30,3,166,29.75
dicamba+dra1,40,30,3,167,29.8
dicamba+dra1,40,30,3,168,29.74
dicamba+dra1,40,30,3,169,29.73
dicamba+dra1,40,30,3,170,29.53
dicamba+dra1,40,30,3,171,29.55
dicamba+dra1,40,30,3,172,29.72
dicamba+dra1,40,30,3,173,29.72
dicamba+dra1,40,30,3,174,29.77
dicamba+dra1,40,30,3,175,29.7
dicamba+dra1,40,30,3,176,29.68
dicamba+dra1,40,30,3,177,29.77
dicamba+dra1,40,30,3,178,29.69
dicamba+dra1,40,30,3,179,29.66
dicamba+dra1,40,30,3,180,29.64
dicamba+dra2,40,30,1,1,31.31
dicamba+dra2,40,30,1,2,30.91
dicamba+dra2,40,30,1,3,30.69
dicamba+dra2,40,30,1,4,30.09
dicamba+dra2,40,30,1,5,31.16
dicamba+dra2,40,30,1,6,30.78
dicamba+dra2,40,30,1,7,30.97
dicamba+dra2,40,30,1,8,30.95
dicamba+dra2,40,30,1,9,30.9
dicamba+dra2,40,30,1,10,30.71
dicamba+dra2,40,30,1,11,30.81
dicamba+dra2,40,30,1,12,30.78
dicamba+dra2,40,30,1,13,30.73
dicamba+dra2,40,30,1,14,30.71
dicamba+dra2,40,30,1,15,30.63
dicamba+dra2,40,30,1,16,30.09
dicamba+dra2,40,30,1,17,29.46
dicamba+dra2,40,30,1,18,30.32
dicamba+dra2,40,30,1,19,30.29
dicamba+dra2,40,30,1,20,29.88
dicamba+dra2,40,30,1,21,30.54
dicamba+dra2,40,30,1,22,30.52
dicamba+dra2,40,30,1,23,30.55
dicamba+dra2,40,30,1,24,29.99
dicamba+dra2,40,30,1,25,30.45
dicamba+dra2,40,30,1,26,30.33
dicamba+dra2,40,30,1,27,30.04
dicamba+dra2,40,30,1,28,30.35
dicamba+dra2,40,30,1,29,29.07
dicamba+dra2,40,30,1,30,30.07
dicamba+dra2,40,30,1,31,29.45
dicamba+dra2,40,30,1,32,29.56
dicamba+dra2,40,30,1,33,30.18
dicamba+dra2,40,30,1,34,30.34
dicamba+dra2,40,30,1,35,30.28
dicamba+dra2,40,30,1,36,30.24
dicamba+dra2,40,30,1,37,30.3
dicamba+dra2,40,30,1,38,30.2
dicamba+dra2,40,30,1,39,30.19
dicamba+dra2,40,30,1,40,30.14
dicamba+dra2,40,30,1,41,30.22
dicamba+dra2,40,30,1,42,30.23
dicamba+dra2,40,30,1,43,30.24
dicamba+dra2,40,30,1,44,30.22
dicamba+dra2,40,30,1,45,30.19
dicamba+dra2,40,30,1,46,30.24
dicamba+dra2,40,30,1,47,30.22
dicamba+dra2,40,30,1,48,30.03
dicamba+dra2,40,30,1,49,30.15
dicamba+dra2,40,30,1,50,30.14
dicamba+dra2,40,30,1,51,30.19
dicamba+dra2,40,30,1,52,30.19
dicamba+dra2,40,30,1,53,30.12
dicamba+dra2,40,30,1,54,30.13
dicamba+dra2,40,30,1,55,30.15
dicamba+dra2,40,30,1,56,30.05
dicamba+dra2,40,30,1,57,30.16
dicamba+dra2,40,30,1,58,29.98
dicamba+dra2,40,30,1,59,30.12
dicamba+dra2,40,30,1,60,30.09
dicamba+dra2,40,30,1,61,30.09
dicamba+dra2,40,30,1,62,30
dicamba+dra2,40,30,1,63,30.06
dicamba+dra2,40,30,1,64,30
dicamba+dra2,40,30,1,65,29.89
dicamba+dra2,40,30,1,66,30.02
dicamba+dra2,40,30,1,67,30.05
dicamba+dra2,40,30,1,68,30.04
dicamba+dra2,40,30,1,69,30.02
dicamba+dra2,40,30,1,70,30.03
dicamba+dra2,40,30,1,71,29.97
dicamba+dra2,40,30,1,72,30.01
dicamba+dra2,40,30,1,73,30.02
dicamba+dra2,40,30,1,74,29.69
dicamba+dra2,40,30,1,75,29.94
dicamba+dra2,40,30,1,76,30.01
dicamba+dra2,40,30,1,77,30.01
dicamba+dra2,40,30,1,78,29.85
dicamba+dra2,40,30,1,79,29.98
dicamba+dra2,40,30,1,80,29.89
dicamba+dra2,40,30,1,81,29.98
dicamba+dra2,40,30,1,82,29.96
dicamba+dra2,40,30,1,83,29.8
dicamba+dra2,40,30,1,84,29.82
dicamba+dra2,40,30,1,85,29.93
dicamba+dra2,40,30,1,86,29.93
dicamba+dra2,40,30,1,87,29.94
dicamba+dra2,40,30,1,88,29.92
dicamba+dra2,40,30,1,89,29.47
dicamba+dra2,40,30,1,90,29.62
dicamba+dra2,40,30,1,91,29.78
dicamba+dra2,40,30,1,92,29.8
dicamba+dra2,40,30,1,93,29.71
dicamba+dra2,40,30,1,94,29.71
dicamba+dra2,40,30,1,95,29.91
dicamba+dra2,40,30,1,96,29.88
dicamba+dra2,40,30,1,97,29.88
dicamba+dra2,40,30,1,98,29.77
dicamba+dra2,40,30,1,99,29.86
dicamba+dra2,40,30,1,100,29.85
dicamba+dra2,40,30,1,101,29.74
dicamba+dra2,40,30,1,102,29.61
dicamba+dra2,40,30,1,103,29.71
dicamba+dra2,40,30,1,104,29.86
dicamba+dra2,40,30,1,105,29.85
dicamba+dra2,40,30,1,106,29.86
dicamba+dra2,40,30,1,107,29.79
dicamba+dra2,40,30,1,108,29.75
dicamba+dra2,40,30,1,109,29.61
dicamba+dra2,40,30,1,110,29.15
dicamba+dra2,40,30,1,111,29.55
dicamba+dra2,40,30,1,112,29.78
dicamba+dra2,40,30,1,113,29.67
dicamba+dra2,40,30,1,114,29.82
dicamba+dra2,40,30,1,115,29.78
dicamba+dra2,40,30,1,116,29.78
dicamba+dra2,40,30,1,117,29.67
dicamba+dra2,40,30,1,118,29.7
dicamba+dra2,40,30,1,119,29.77
dicamba+dra2,40,30,1,120,29.71
dicamba+dra2,40,30,1,121,29.75
dicamba+dra2,40,30,1,122,29.78
dicamba+dra2,40,30,1,123,29.75
dicamba+dra2,40,30,1,124,29.6
dicamba+dra2,40,30,1,125,29.73
dicamba+dra2,40,30,1,126,29.71
dicamba+dra2,40,30,1,127,29.72
dicamba+dra2,40,30,1,128,29.73
dicamba+dra2,40,30,1,129,29.58
dicamba+dra2,40,30,1,130,29.69
dicamba+dra2,40,30,1,131,29.69
dicamba+dra2,40,30,1,132,29.52
dicamba+dra2,40,30,1,133,29.57
dicamba+dra2,40,30,1,134,29.62
dicamba+dra2,40,30,1,135,29.71
dicamba+dra2,40,30,1,136,29.66
dicamba+dra2,40,30,1,137,29.64
dicamba+dra2,40,30,1,138,29.69
dicamba+dra2,40,30,1,139,29.68
dicamba+dra2,40,30,1,140,29.62
dicamba+dra2,40,30,1,141,29.56
dicamba+dra2,40,30,1,142,29.55
dicamba+dra2,40,30,1,143,29.66
dicamba+dra2,40,30,1,144,29.67
dicamba+dra2,40,30,1,145,29.64
dicamba+dra2,40,30,1,146,29.68
dicamba+dra2,40,30,1,147,29.69
dicamba+dra2,40,30,1,148,29.67
dicamba+dra2,40,30,1,149,29.65
dicamba+dra2,40,30,1,150,29.56
dicamba+dra2,40,30,1,151,29.41
dicamba+dra2,40,30,1,152,29.58
dicamba+dra2,40,30,1,153,29.59
dicamba+dra2,40,30,1,154,29.52
dicamba+dra2,40,30,1,155,29.6
dicamba+dra2,40,30,1,156,29.64
dicamba+dra2,40,30,1,157,29.63
dicamba+dra2,40,30,1,158,29.58
dicamba+dra2,40,30,1,159,29.2
dicamba+dra2,40,30,1,160,29.55
dicamba+dra2,40,30,1,161,29.62
dicamba+dra2,40,30,1,162,29.55
dicamba+dra2,40,30,1,163,29.67
dicamba+dra2,40,30,1,164,29.59
dicamba+dra2,40,30,1,165,29.55
dicamba+dra2,40,30,1,166,29.52
dicamba+dra2,40,30,1,167,29.56
dicamba+dra2,40,30,1,168,29.45
dicamba+dra2,40,30,1,169,29.56
dicamba+dra2,40,30,1,170,29.56
dicamba+dra2,40,30,1,171,29.57
dicamba+dra2,40,30,1,172,29.57
dicamba+dra2,40,30,1,173,29.61
dicamba+dra2,40,30,1,174,28.57
dicamba+dra2,40,30,1,175,29.48
dicamba+dra2,40,30,1,176,29.57
dicamba+dra2,40,30,1,177,29.46
dicamba+dra2,40,30,1,178,29.55
dicamba+dra2,40,30,1,179,29.39
dicamba+dra2,40,30,1,180,29.26
dicamba+dra2,40,30,2,1,28.51
dicamba+dra2,40,30,2,2,28.78
dicamba+dra2,40,30,2,3,28.75
dicamba+dra2,40,30,2,4,28.84
dicamba+dra2,40,30,2,5,28.81
dicamba+dra2,40,30,2,6,28.81
dicamba+dra2,40,30,2,7,28.78
dicamba+dra2,40,30,2,8,28.57
dicamba+dra2,40,30,2,9,28.7
dicamba+dra2,40,30,2,10,28.73
dicamba+dra2,40,30,2,11,28.7
dicamba+dra2,40,30,2,12,28.65
dicamba+dra2,40,30,2,13,28.61
dicamba+dra2,40,30,2,14,28.65
dicamba+dra2,40,30,2,15,28.61
dicamba+dra2,40,30,2,16,28.66
dicamba+dra2,40,30,2,17,28.42
dicamba+dra2,40,30,2,18,28.63
dicamba+dra2,40,30,2,19,28.52
dicamba+dra2,40,30,2,20,28.57
dicamba+dra2,40,30,2,21,27.93
dicamba+dra2,40,30,2,22,28.38
dicamba+dra2,40,30,2,23,28.48
dicamba+dra2,40,30,2,24,28.43
dicamba+dra2,40,30,2,25,28.46
dicamba+dra2,40,30,2,26,28.49
dicamba+dra2,40,30,2,27,28.37
dicamba+dra2,40,30,2,28,28.47
dicamba+dra2,40,30,2,29,28.48
dicamba+dra2,40,30,2,30,28.46
dicamba+dra2,40,30,2,31,28.39
dicamba+dra2,40,30,2,32,28.48
dicamba+dra2,40,30,2,33,28.41
dicamba+dra2,40,30,2,34,28.51
dicamba+dra2,40,30,2,35,28.31
dicamba+dra2,40,30,2,36,28.34
dicamba+dra2,40,30,2,37,28.38
dicamba+dra2,40,30,2,38,28.34
dicamba+dra2,40,30,2,39,28.44
dicamba+dra2,40,30,2,40,28.38
dicamba+dra2,40,30,2,41,28.09
dicamba+dra2,40,30,2,42,28.36
dicamba+dra2,40,30,2,43,28.3
dicamba+dra2,40,30,2,44,28.39
dicamba+dra2,40,30,2,45,28.39
dicamba+dra2,40,30,2,46,28.3
dicamba+dra2,40,30,2,47,28.16
dicamba+dra2,40,30,2,48,28.13
dicamba+dra2,40,30,2,49,28.31
dicamba+dra2,40,30,2,50,28.33
dicamba+dra2,40,30,2,51,28.22
dicamba+dra2,40,30,2,52,28.25
dicamba+dra2,40,30,2,53,28.33
dicamba+dra2,40,30,2,54,28.31
dicamba+dra2,40,30,2,55,27.94
dicamba+dra2,40,30,2,56,28.26
dicamba+dra2,40,30,2,57,28.23
dicamba+dra2,40,30,2,58,28.1
dicamba+dra2,40,30,2,59,28.22
dicamba+dra2,40,30,2,60,28.31
dicamba+dra2,40,30,2,61,28.28
dicamba+dra2,40,30,2,62,28.27
dicamba+dra2,40,30,2,63,28.3
dicamba+dra2,40,30,2,64,28.21
dicamba+dra2,40,30,2,65,28.14
dicamba+dra2,40,30,2,66,28.15
dicamba+dra2,40,30,2,67,28.25
dicamba+dra2,40,30,2,68,27.46
dicamba+dra2,40,30,2,69,27.99
dicamba+dra2,40,30,2,70,28.21
dicamba+dra2,40,30,2,71,28.13
dicamba+dra2,40,30,2,72,28.18
dicamba+dra2,40,30,2,73,28.18
dicamba+dra2,40,30,2,74,28.16
dicamba+dra2,40,30,2,75,28.15
dicamba+dra2,40,30,2,76,28.1
dicamba+dra2,40,30,2,77,28.21
dicamba+dra2,40,30,2,78,28.21
dicamba+dra2,40,30,2,79,28.18
dicamba+dra2,40,30,2,80,28.24
dicamba+dra2,40,30,2,81,28.16
dicamba+dra2,40,30,2,82,28.21
dicamba+dra2,40,30,2,83,28.18
dicamba+dra2,40,30,2,84,28.15
dicamba+dra2,40,30,2,85,28.12
dicamba+dra2,40,30,2,86,28.13
dicamba+dra2,40,30,2,87,28.11
dicamba+dra2,40,30,2,88,28
dicamba+dra2,40,30,2,89,28.06
dicamba+dra2,40,30,2,90,28.02
dicamba+dra2,40,30,2,91,28.04
dicamba+dra2,40,30,2,92,27.97
dicamba+dra2,40,30,2,93,27.83
dicamba+dra2,40,30,2,94,28.05
dicamba+dra2,40,30,2,95,28.08
dicamba+dra2,40,30,2,96,27.97
dicamba+dra2,40,30,2,97,28.07
dicamba+dra2,40,30,2,98,28.1
dicamba+dra2,40,30,2,99,28.01
dicamba+dra2,40,30,2,100,28.04
dicamba+dra2,40,30,2,101,27.96
dicamba+dra2,40,30,2,102,27.93
dicamba+dra2,40,30,2,103,27.83
dicamba+dra2,40,30,2,104,27.56
dicamba+dra2,40,30,2,105,28.03
dicamba+dra2,40,30,2,106,28
dicamba+dra2,40,30,2,107,28.04
dicamba+dra2,40,30,2,108,27.95
dicamba+dra2,40,30,2,109,27.98
dicamba+dra2,40,30,2,110,28.02
dicamba+dra2,40,30,2,111,28.02
dicamba+dra2,40,30,2,112,28.03
dicamba+dra2,40,30,2,113,27.92
dicamba+dra2,40,30,2,114,28.01
dicamba+dra2,40,30,2,115,28.05
dicamba+dra2,40,30,2,116,28
dicamba+dra2,40,30,2,117,28.02
dicamba+dra2,40,30,2,118,28.05
dicamba+dra2,40,30,2,119,28.03
dicamba+dra2,40,30,2,120,27.96
dicamba+dra2,40,30,2,121,27.98
dicamba+dra2,40,30,2,122,28.02
dicamba+dra2,40,30,2,123,27.92
dicamba+dra2,40,30,2,124,27.98
dicamba+dra2,40,30,2,125,27.96
dicamba+dra2,40,30,2,126,27.91
dicamba+dra2,40,30,2,127,27.86
dicamba+dra2,40,30,2,128,27.9
dicamba+dra2,40,30,2,129,27.96
dicamba+dra2,40,30,2,130,27.8
dicamba+dra2,40,30,2,131,27.83
dicamba+dra2,40,30,2,132,27.82
dicamba+dra2,40,30,2,133,27.73
dicamba+dra2,40,30,2,134,27.68
dicamba+dra2,40,30,2,135,27.64
dicamba+dra2,40,30,2,136,27.86
dicamba+dra2,40,30,2,137,27.6
dicamba+dra2,40,30,2,138,27.71
dicamba+dra2,40,30,2,139,27.79
dicamba+dra2,40,30,2,140,27.78
dicamba+dra2,40,30,2,141,27.74
dicamba+dra2,40,30,2,142,27.75
dicamba+dra2,40,30,2,143,27.72
dicamba+dra2,40,30,2,144,27.76
dicamba+dra2,40,30,2,145,27.61
dicamba+dra2,40,30,2,146,27.73
dicamba+dra2,40,30,2,147,27.79
dicamba+dra2,40,30,2,148,27.67
dicamba+dra2,40,30,2,149,27.76
dicamba+dra2,40,30,2,150,27.76
dicamba+dra2,40,30,2,151,27.77
dicamba+dra2,40,30,2,152,27.75
dicamba+dra2,40,30,2,153,27.81
dicamba+dra2,40,30,2,154,27.74
dicamba+dra2,40,30,2,155,27.66
dicamba+dra2,40,30,2,156,27.74
dicamba+dra2,40,30,2,157,27.78
dicamba+dra2,40,30,2,158,27.78
dicamba+dra2,40,30,2,159,27.73
dicamba+dra2,40,30,2,160,27.71
dicamba+dra2,40,30,2,161,27.77
dicamba+dra2,40,30,2,162,27.76
dicamba+dra2,40,30,2,163,27.79
dicamba+dra2,40,30,2,164,27.72
dicamba+dra2,40,30,2,165,27.71
dicamba+dra2,40,30,2,166,27.73
dicamba+dra2,40,30,2,167,27.68
dicamba+dra2,40,30,2,168,27.71
dicamba+dra2,40,30,2,169,27.74
dicamba+dra2,40,30,2,170,27.74
dicamba+dra2,40,30,2,171,27.73
dicamba+dra2,40,30,2,172,27.69
dicamba+dra2,40,30,2,173,27.66
dicamba+dra2,40,30,2,174,27.62
dicamba+dra2,40,30,2,175,27.58
dicamba+dra2,40,30,2,176,27.73
dicamba+dra2,40,30,2,177,27.68
dicamba+dra2,40,30,2,178,27.75
dicamba+dra2,40,30,2,179,27.68
dicamba+dra2,40,30,2,180,27.69
dicamba+dra2,40,30,3,1,28.66
dicamba+dra2,40,30,3,2,28.78
dicamba+dra2,40,30,3,3,28.64
dicamba+dra2,40,30,3,4,28.58
dicamba+dra2,40,30,3,5,28.41
dicamba+dra2,40,30,3,6,28.66
dicamba+dra2,40,30,3,7,28.41
dicamba+dra2,40,30,3,8,28.6
dicamba+dra2,40,30,3,9,28.28
